"Inicio del informe","Fin del informe","Nombre de la campaña",Edad,Sexo,"Entrega de la campaña","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (COP)",Impresiones,Alcance,"Clics (todos)","Clics en el enlace","CTR único (porcentaje de clics en el enlace)","CPC (costo por clic en el enlace) (COP)",Resultados,"Indicador de resultado","Costo por resultados",Finalización,"Configuración de atribución","CPM (costo por mil impresiones) (COP)","ROAS (retorno de la inversión en publicidad) de compras",Frecuencia,Compras
2025-11-01,2026-03-20,"F2 - LEADS - REGISTROS - EVENTO EFFIWOMAN FEST - 11/03/2026 - Copia",35-44,unknown,inactive,40000,Diario,1306,74,40,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",17648.648649,,1.85,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTROS - EVENTO EFFIWOMAN FEST - 11/03/2026 - Copia",45-54,female,inactive,40000,Diario,19496,1617,807,77,46,5.204461,423.826087,22,actions:offsite_conversion.fb_pixel_complete_registration,886.18181818,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",12056.895485,,2.003717,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTROS - EVENTO EFFIWOMAN FEST - 11/03/2026 - Copia",45-54,male,inactive,40000,Diario,303,45,22,4,1,4.545455,303,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6733.333333,,2.045455,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTROS - EVENTO EFFIWOMAN FEST - 11/03/2026 - Copia",45-54,unknown,inactive,40000,Diario,336,29,17,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11586.206897,,1.705882,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTROS - EVENTO EFFIWOMAN FEST - 11/03/2026 - Copia",55-64,female,inactive,40000,Diario,3047,298,166,15,6,3.614458,507.833333,2,actions:offsite_conversion.fb_pixel_complete_registration,1523.5,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",10224.832215,,1.795181,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTROS - EVENTO EFFIWOMAN FEST - 11/03/2026 - Copia",55-64,male,inactive,40000,Diario,54,6,5,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",9000,,1.2,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTROS - EVENTO EFFIWOMAN FEST - 11/03/2026 - Copia",55-64,unknown,inactive,40000,Diario,667,12,7,2,2,14.285714,333.5,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",55583.333333,,1.714286,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTROS - EVENTO EFFIWOMAN FEST - 11/03/2026 - Copia",65+,female,inactive,40000,Diario,1362,141,70,8,5,4.285714,272.4,1,actions:offsite_conversion.fb_pixel_complete_registration,1362,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",9659.574468,,2.014286,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTROS - EVENTO EFFIWOMAN FEST - 11/03/2026 - Copia",65+,male,inactive,40000,Diario,204,19,9,7,2,11.111111,102,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",10736.842105,,2.111111,
2025-11-01,2026-03-20,"F2 - LEADS - REGISTROS - EVENTO EFFIWOMAN FEST - 11/03/2026 - Copia",65+,unknown,inactive,40000,Diario,39,2,2,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",19500,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",18-24,female,inactive,"Con el presupuesto del conjunto de anuncios",0,9027,1597,564,10,8,1.41844,1128.399829,1,actions:offsite_conversion.fb_pixel_complete_registration,9027.19863462,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5652.597767,,2.83156,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",18-24,male,inactive,"Con el presupuesto del conjunto de anuncios",0,14015,2146,740,22,11,1.486486,1274.118945,6,actions:offsite_conversion.fb_pixel_complete_registration,2335.88473218,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6530.898599,,2.9,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",18-24,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,450,33,9,1,1,11.111111,450.009902,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",13636.663698,,3.666667,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",25-34,female,inactive,"Con el presupuesto del conjunto de anuncios",0,36880,4616,1599,63,39,2.376485,945.636192,10,actions:offsite_conversion.fb_pixel_complete_registration,3687.9811504,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",7989.560551,,2.886804,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",25-34,male,inactive,"Con el presupuesto del conjunto de anuncios",0,40362,5990,2118,90,50,2.030217,807.237762,15,actions:offsite_conversion.fb_pixel_complete_registration,2690.79254157,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6738.211707,,2.82814,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",25-34,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,456,56,38,1,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8143.036322,,1.473684,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",35-44,female,inactive,"Con el presupuesto del conjunto de anuncios",0,30243,2649,1018,55,28,2.455796,1080.095195,8,actions:offsite_conversion.fb_pixel_complete_registration,3780.33318251,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11416.634753,,2.602161,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",35-44,male,inactive,"Con el presupuesto del conjunto de anuncios",0,34907,3721,1249,63,26,1.921537,1342.568003,14,actions:offsite_conversion.fb_pixel_complete_registration,2493.34057779,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",9381.01803,,2.979183,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",35-44,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,966,143,55,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6755.393401,,2.6,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",45-54,female,inactive,"Con el presupuesto del conjunto de anuncios",0,4609,409,162,10,8,3.703704,576.137677,3,actions:offsite_conversion.fb_pixel_complete_registration,1536.36713958,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11269.196623,,2.524691,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",45-54,male,inactive,"Con el presupuesto del conjunto de anuncios",0,5619,490,220,5,4,1.818182,1404.780911,1,actions:offsite_conversion.fb_pixel_complete_registration,5619.12364329,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11467.599272,,2.227273,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",45-54,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,147,18,10,1,,0,,1,actions:offsite_conversion.fb_pixel_complete_registration,147.00323466,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8166.84637,,1.8,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",55-64,female,inactive,"Con el presupuesto del conjunto de anuncios",0,999,63,26,3,3,7.692308,333.007328,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",15857.491786,,2.423077,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",55-64,male,inactive,"Con el presupuesto del conjunto de anuncios",0,1883,120,62,4,2,3.225806,941.520717,1,actions:offsite_conversion.fb_pixel_complete_registration,1883.04143447,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",15692.011954,,1.935484,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",55-64,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,4,1,1,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4000.088018,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",65+,female,inactive,"Con el presupuesto del conjunto de anuncios",0,232,37,16,1,1,6.25,232.005105,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6270.408244,,2.3125,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",65+,male,inactive,"Con el presupuesto del conjunto de anuncios",0,958,98,28,7,2,7.142857,479.01054,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",9775.725309,,3.5,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",65+,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,28,1,1,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",28000.616126,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  EVENTO  Joako estratega - IMG 12/03/26",Unknown,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,4201,70,70,7,7,0,600.142857,1,actions:offsite_conversion.fb_pixel_complete_registration,4201,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",60014.285714,,1,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",18-24,female,active,5000,Diario,248,70,61,0,,0,,33,video_thruplay_watched_actions,7.5158904,"En curso","7 días tras clic o 1 día tras visualización",3543.205475,,1.147541,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",18-24,male,active,5000,Diario,182,99,91,0,,0,,27,video_thruplay_watched_actions,6.73150598,"En curso","7 días tras clic o 1 día tras visualización",1835.865267,,1.087912,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",18-24,unknown,active,5000,Diario,3,2,2,0,,0,,,,,"En curso","7 días tras clic o 1 día tras visualización",1506.220951,,1,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",25-34,female,active,5000,Diario,790,214,175,0,,0,,122,video_thruplay_watched_actions,6.47757316,"En curso","7 días tras clic o 1 día tras visualización",3692.822082,,1.222857,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",25-34,male,active,5000,Diario,580,276,262,4,,0,,78,video_thruplay_watched_actions,7.44098897,"En curso","7 días tras clic o 1 día tras visualización",2102.888188,,1.053435,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",25-34,unknown,active,5000,Diario,7,2,2,0,,0,,1,video_thruplay_watched_actions,7.0290311,"En curso","7 días tras clic o 1 día tras visualización",3514.515552,,1,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",35-44,female,active,5000,Diario,987,282,236,0,,0,,153,video_thruplay_watched_actions,6.45148233,"En curso","7 días tras clic o 1 día tras visualización",3500.272328,,1.194915,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",35-44,male,active,5000,Diario,993,337,302,0,,0,,149,video_thruplay_watched_actions,6.66511195,"En curso","7 días tras clic o 1 día tras visualización",2946.889259,,1.115894,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",35-44,unknown,active,5000,Diario,36,9,6,0,,0,,5,video_thruplay_watched_actions,7.22986056,"En curso","7 días tras clic o 1 día tras visualización",4016.589203,,1.5,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",45-54,female,active,5000,Diario,1891,477,365,0,,0,,297,video_thruplay_watched_actions,6.36636151,"En curso","7 días tras clic o 1 día tras visualización",3963.960937,,1.306849,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",45-54,male,active,5000,Diario,1463,416,335,0,,0,,227,video_thruplay_watched_actions,6.44512166,"En curso","7 días tras clic o 1 día tras visualización",3516.929368,,1.241791,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",45-54,unknown,active,5000,Diario,34,13,12,0,,0,,6,video_thruplay_watched_actions,5.69016804,"En curso","7 días tras clic o 1 día tras visualización",2626.231402,,1.083333,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",55-64,female,active,5000,Diario,3169,686,470,0,,0,,483,video_thruplay_watched_actions,6.56126062,"En curso","7 días tras clic o 1 día tras visualización",4619.663092,,1.459574,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",55-64,male,active,5000,Diario,1192,346,293,0,,0,,176,video_thruplay_watched_actions,6.7722889,"En curso","7 días tras clic o 1 día tras visualización",3444.863716,,1.180887,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",55-64,unknown,active,5000,Diario,3,2,2,0,,0,,1,video_thruplay_watched_actions,3.0124419,"En curso","7 días tras clic o 1 día tras visualización",1506.220951,,1,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",65+,female,active,5000,Diario,1873,428,306,0,,0,,295,video_thruplay_watched_actions,6.34825327,"En curso","7 días tras clic o 1 día tras visualización",4375.548401,,1.398693,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",65+,male,active,5000,Diario,571,208,188,1,,0,,88,video_thruplay_watched_actions,6.49272516,"En curso","7 días tras clic o 1 día tras visualización",2746.922183,,1.106383,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - RECONOCIMIENTO - THRUPLAYS - IG OSWALDO  -  17/03/2026",65+,unknown,active,5000,Diario,20,6,6,0,,0,,3,video_thruplay_watched_actions,6.69431534,"En curso","7 días tras clic o 1 día tras visualización",3347.157669,,1,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",18-24,female,active,10000,Diario,1059,269,233,4,2,0.429185,529.389537,1,profile_visit_view,1058.77907346,"En curso","1 día tras clic",3935.981686,,1.154506,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",18-24,male,active,10000,Diario,1758,436,338,14,14,4.142012,125.543812,12,profile_visit_view,146.4677806,"En curso","1 día tras clic",4031.223319,,1.289941,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",18-24,unknown,active,10000,Diario,18,7,7,0,,0,,,,,"En curso","1 día tras clic",2578.195796,,1,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",25-34,female,active,10000,Diario,1859,447,377,8,10,2.387268,185.887917,9,profile_visit_view,206.54212986,"En curso","1 día tras clic",4158.566373,,1.185676,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",25-34,male,active,10000,Diario,6305,1262,1016,29,27,2.46063,233.501782,28,profile_visit_view,225.16243283,"En curso","1 día tras clic",4995.679968,,1.242126,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",25-34,unknown,active,10000,Diario,24,8,6,1,1,16.666667,24.063161,1,profile_visit_view,24.06316076,"En curso","1 día tras clic",3007.895095,,1.333333,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",35-44,female,active,10000,Diario,1284,246,206,8,6,2.912621,214.061868,6,profile_visit_view,214.0618676,"En curso","1 día tras clic",5221.021161,,1.194175,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",35-44,male,active,10000,Diario,4386,719,600,25,26,4.166667,168.673502,23,profile_visit_view,190.67439342,"En curso","1 día tras clic",6099.459038,,1.198333,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",35-44,unknown,active,10000,Diario,76,14,14,1,,0,,,,,"En curso","1 día tras clic",5442.857791,,1,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",45-54,female,active,10000,Diario,698,173,148,6,5,3.378378,139.566332,4,profile_visit_view,174.45791551,"En curso","1 día tras clic",4033.709029,,1.168919,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",45-54,male,active,10000,Diario,1221,248,220,8,7,3.181818,174.457916,7,profile_visit_view,174.45791551,"En curso","1 día tras clic",4924.215357,,1.127273,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",45-54,unknown,active,10000,Diario,19,5,4,0,,0,,,,,"En curso","1 día tras clic",3810.000454,,1.25,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",55-64,female,active,10000,Diario,554,194,162,2,2,1.234568,277.227665,2,profile_visit_view,277.22766459,"En curso","1 día tras clic",2858.017161,,1.197531,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",55-64,male,active,10000,Diario,1050,217,177,2,3,1.694915,349.918463,3,profile_visit_view,349.91846273,"En curso","1 día tras clic",4837.582434,,1.225989,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",55-64,unknown,active,10000,Diario,9,2,2,0,,0,,,,,"En curso","1 día tras clic",4511.842643,,1,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",65+,female,active,10000,Diario,1082,326,251,8,4,1.593626,270.459901,4,profile_visit_view,270.45990063,"En curso","1 día tras clic",3318.526388,,1.298805,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",65+,male,active,10000,Diario,692,200,162,4,4,2.469136,172.953968,4,profile_visit_view,172.95396797,"En curso","1 día tras clic",3459.079359,,1.234568,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",65+,unknown,active,10000,Diario,1,1,1,0,,0,,,,,"En curso","1 día tras clic",1002.631698,,1,
2025-11-01,2026-03-20,"🔴OSWALDO - F1 - TRÁFICO  - IG OSWALDO -  17/03/2026",Unknown,male,active,10000,Diario,3,1,1,0,,0,,,,,"En curso","1 día tras clic",3007.895095,,1,
2025-11-01,2026-03-20,"🟢F2 - ADVTG - VENTAS - VSL LANDING - EFFICOMMERCE - VIDS - 09/01/2026 - Copia",18-24,female,active,84615,Diario,427,24,20,4,2,10,213.432122,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",17786.010195,,1.2,
