"Inicio del informe","Fin del informe","Nombre del anuncio","Entrega del anuncio","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (COP)",Impresiones,Alcance,"Clics (todos)","Clics en el enlace","CTR único (porcentaje de clics en el enlace)","CPC (costo por clic en el enlace) (COP)",Resultados,"Indicador de resultado","Costo por resultados",Finalización,"Configuración de atribución",Puja,"Tipo de puja","Último cambio significativo","Clasificación de calidad","Clasificación del porcentaje de interacción","Clasificación del porcentaje de conversiones","Nombre del conjunto de anuncios","CPM (costo por mil impresiones) (COP)","ROAS (retorno de la inversión en publicidad) de compras",Frecuencia,Compras
2025-11-01,2026-03-20,"VID 1",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-18T00:23:28-0500,-,-,-,"EFFIWOMAN - ADVTG - PROMPT DIRECTO",0,,0,
2025-11-01,2026-03-20,"VID 2 - Copia",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-18T00:23:29-0500,-,-,-,"EFFIWOMAN - CALIENTE - TRIFASICO",0,,0,
2025-11-01,2026-03-20,"CONTENIDO IA META - Copia",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-18T00:23:29-0500,-,-,-,"EFFIWOMAN - CALIENTE - TRIFASICO",0,,0,
2025-11-01,2026-03-20,"IMG 1 - Copia",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-18T00:23:29-0500,-,-,-,"EFFIWOMAN - CALIENTE - TRIFASICO",0,,0,
2025-11-01,2026-03-20,"VID 1 - Copia",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-18T00:23:29-0500,-,-,-,"EFFIWOMAN - CALIENTE - TRIFASICO",0,,0,
2025-11-01,2026-03-20,"IMG 1",not_delivering,30000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-27T10:11:48-0500,-,-,-,"EFFIWOMAN NUEVA PAG - ADVTG - PROMPT DIRECTO - IMAGEN",0,,0,
2025-11-01,2026-03-20,"VID PROVEEDORES",not_delivering,11000,Diario,62034,4372,3362,113,43,1.160024,1442.651163,24,actions:onsite_conversion.messaging_conversation_started_7d,2584.75,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-04T19:50:38-0500,-,-,-,"ADVTG - ABIERTO",14188.929552,,1.300416,
2025-11-01,2026-03-20,4,active,"Con el presupuesto de la campaña",0,49851,23049,21927,170,65,0.287317,766.938462,5171,video_thruplay_watched_actions,9.64049507,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-10T16:49:26-0500,-,-,-,"IG SARA - ADVTG - ABIERTO",2162.827021,,1.05117,
2025-11-01,2026-03-20,5,not_delivering,"Con el presupuesto de la campaña",0,14,10,10,0,,0,,1,video_thruplay_watched_actions,14,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-10T16:49:26-0500,-,-,-,"IG SARA - ADVTG - ABIERTO",1400,,1,
2025-11-01,2026-03-20,1,not_delivering,"Con el presupuesto de la campaña",0,779,271,269,0,,0,,48,video_thruplay_watched_actions,16.22916667,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-10T16:49:26-0500,-,-,-,"IG SARA - ADVTG - ABIERTO",2874.538745,,1.007435,
2025-11-01,2026-03-20,6,not_delivering,"Con el presupuesto de la campaña",0,1026,268,187,0,,0,,199,video_thruplay_watched_actions,5.15577889,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-10T16:49:26-0500,-,-,-,"IG SARA - ADVTG - ABIERTO",3828.358209,,1.433155,
2025-11-01,2026-03-20,7,active,"Con el presupuesto de la campaña",0,298,138,138,0,,0,,47,video_thruplay_watched_actions,6.34042553,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-03-10T16:49:26-0500,-,-,-,"IG SARA - ADVTG - ABIERTO",2159.42029,,1,
2025-11-01,2026-03-20,"IMG 1",not_delivering,30000,Diario,41858,4364,3275,50,31,0.885496,1350.258065,9,actions:offsite_conversion.fb_pixel_complete_registration,4650.88888889,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-02T11:37:37-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO",9591.659028,,1.332519,
2025-11-01,2026-03-20,"vid 1 - Copia",inactive,30000,Diario,14106,950,869,18,11,1.265823,1282.363636,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-02T11:37:37-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO",14848.421053,,1.093211,
2025-11-01,2026-03-20,"IMG 2 - Copia",inactive,30000,Diario,9468,705,560,7,4,0.714286,2367,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-02T11:37:37-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO",13429.787234,,1.258929,
2025-11-01,2026-03-20,8,inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2026-03-10T16:49:26-0500,-,-,-,"IG SARA - ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,4,active,"Con el presupuesto de la campaña",0,247,133,132,0,,0,,27,video_thruplay_watched_actions,9.14814815,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,0,-,-,-,"IG OSWALDO - ADVTG - PROMPT DIRECTO",1857.142857,,1.007576,
2025-11-01,2026-03-20,"IMG 5 CRM EFFI",not_delivering,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-17T15:07:32-0500,-,-,-,"ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 1 FACTURACIÓN ELECTRÓNICA",not_delivering,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-17T15:07:32-0500,-,-,-,"ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 9 CONTROLA COMPRAS",not_delivering,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-17T15:07:32-0500,-,-,-,"ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 4 AUTOMATIZACIÓN",not_delivering,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-17T15:07:32-0500,-,-,-,"ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 6 MANEJO POS",not_delivering,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-17T15:07:32-0500,-,-,-,"ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 3 CONTROLA INVENTARIO",not_delivering,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-17T15:07:32-0500,-,-,-,"ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 7 GESTIÓN CONTABLE",not_delivering,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-17T15:07:32-0500,-,-,-,"ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 8 DECISIONES INTELIGENTES",inactive,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-17T15:07:32-0500,-,-,-,"ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 2 GESTIÓN NÓMINA",not_delivering,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-17T15:07:32-0500,-,-,-,"ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,5,not_delivering,"Con el presupuesto de la campaña",0,577,267,262,2,,0,,150,actions:post_engagement,3.84666667,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-02-23T17:51:16-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",2161.048689,,1.019084,
2025-11-01,2026-03-20,1,inactive,"Con el presupuesto de la campaña",0,1566,740,740,19,6,0.810811,261,539,actions:post_engagement,2.90538033,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-02-23T17:51:16-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",2116.216216,,1,
2025-11-01,2026-03-20,"6 IMG - Copia",not_delivering,"Con el presupuesto de la campaña",0,0,1,1,0,,0,,,,,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-02-23T17:51:16-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",0,,1,
2025-11-01,2026-03-20,"6 - Copia 2",not_delivering,"Con el presupuesto de la campaña",0,590,400,386,0,,0,,210,actions:post_engagement,2.80952381,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-02-23T17:51:16-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",1475,,1.036269,
2025-11-01,2026-03-20,"8 - Copia 2",active,"Con el presupuesto de la campaña",0,620,456,449,4,,0,,302,actions:post_engagement,2.05298013,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-02-23T17:51:16-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",1359.649123,,1.01559,
2025-11-01,2026-03-20,"7 - Copia 2",not_delivering,"Con el presupuesto de la campaña",0,1725,1030,1026,5,1,0.097466,1725,659,actions:post_engagement,2.61760243,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-02-23T17:51:16-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",1674.757282,,1.003899,
2025-11-01,2026-03-20,"9 - Copia",not_delivering,"Con el presupuesto de la campaña",0,2,3,3,0,,0,,2,actions:post_engagement,1,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-02-23T17:51:16-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",666.666667,,1,
2025-11-01,2026-03-20,10,active,"Con el presupuesto de la campaña",0,29200,23989,23317,489,6,0.025732,4866.666667,21015,actions:post_engagement,1.3894837,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-02-23T17:51:16-0500,"Por debajo del promedio - 35% de los anuncios menos relevantes","Por encima del promedio","Por encima del promedio","IG JUAN - ADVTG - ABIERTO",1217.224561,,1.02882,
2025-11-01,2026-03-20,11,active,"Con el presupuesto de la campaña",0,75,71,71,0,,0,,54,actions:post_engagement,1.38888889,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-02-23T17:51:16-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",1056.338028,,1,
2025-11-01,2026-03-20,"IMG 2 - Copia",not_delivering,20000,Diario,4295,338,307,1,1,0.325733,4295,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-03T12:03:08-0500,-,-,-,"GRUPO EFFI - ADVTG - ABIERTO - MEDELLIN",12707.100592,,1.100977,
2025-11-01,2026-03-20,"IMG 1 - Copia",not_delivering,20000,Diario,10401,639,553,11,6,0.904159,1733.5,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-03T12:03:08-0500,-,-,-,"GRUPO EFFI - ADVTG - ABIERTO - MEDELLIN",16276.995305,,1.155515,
2025-11-01,2026-03-20,"VID 1 - Copia",not_delivering,20000,Diario,11668,721,587,13,8,1.362862,1458.5,4,actions:offsite_conversion.fb_pixel_complete_registration,2917,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-03T12:03:08-0500,Promedio,Promedio,"Por encima del promedio","GRUPO EFFI - ADVTG - ABIERTO - MEDELLIN",16183.079057,,1.228279,
2025-11-01,2026-03-20,12,active,"Con el presupuesto de la campaña",0,40,35,35,0,,0,,25,actions:post_engagement,1.6,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-02-23T17:51:16-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",1142.857143,,1,
2025-11-01,2026-03-20,1,active,"Con el presupuesto de la campaña",0,565,115,81,0,,0,,96,video_thruplay_watched_actions,5.88541667,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,0,-,-,-,"IG OSWALDO - ADVTG - PROMPT DIRECTO",4913.043478,,1.419753,
2025-11-01,2026-03-20,2,active,"Con el presupuesto de la campaña",0,2477,877,789,1,,0,,394,video_thruplay_watched_actions,6.28680203,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,0,-,-,-,"IG OSWALDO - ADVTG - PROMPT DIRECTO",2824.401368,,1.111534,
2025-11-01,2026-03-20,3,active,"Con el presupuesto de la campaña",0,1351,363,299,2,,0,,196,video_thruplay_watched_actions,6.89285714,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,0,-,-,-,"IG OSWALDO - ADVTG - PROMPT DIRECTO",3721.763085,,1.214047,
2025-11-01,2026-03-20,"IMG 2",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 7",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 10",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 1",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 6",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 11",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 4",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 9",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 5",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 3",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 8",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"VID 1 - Copia",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 12 - Copia",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"VID 2 - Copia",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,4,inactive,"Con el presupuesto de la campaña",0,1424,741,741,6,,0,,365,actions:post_engagement,3.90136986,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-02-23T17:51:16-0500,-,-,-,"IG JUAN - ADVTG - ABIERTO",1921.727395,,1,
2025-11-01,2026-03-20,3,inactive,"Con el presupuesto de la campaña",0,57728,44035,40831,159,41,0.100414,1408,25452,actions:post_engagement,2.26811253,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-02-23T17:51:16-0500,"Por debajo del promedio - 35% de los anuncios menos relevantes","Por encima del promedio","Por encima del promedio","IG JUAN - ADVTG - ABIERTO",1310.957193,,1.07847,
2025-11-01,2026-03-20,2,inactive,"Con el presupuesto de la campaña",0,132851,93267,75584,639,100,0.132303,1328.51,55876,actions:post_engagement,2.37760398,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-02-23T17:51:16-0500,"Por debajo del promedio - 35% de los anuncios menos relevantes","Por encima del promedio","Por encima del promedio","IG JUAN - ADVTG - ABIERTO",1424.415924,,1.233952,
2025-11-01,2026-03-20,4,inactive,"Con el presupuesto de la campaña",0,889677,264604,182233,17739,18093,9.928498,49.172442,17895,profile_visit_view,49.71651299,"En curso","1 día tras clic",0,ABSOLUTE_OCPM,2026-02-01T00:27:15-0500,-,-,-,"IG SARA - ADVTG - PROMPT DIRECTO",3362.29611,,1.452009,
2025-11-01,2026-03-20,5,active,"Con el presupuesto de la campaña",0,554,109,91,4,5,4.395604,110.8,8,profile_visit_view,69.25,"En curso","1 día tras clic",0,ABSOLUTE_OCPM,2026-02-01T00:27:15-0500,-,-,-,"IG SARA - ADVTG - PROMPT DIRECTO",5082.568807,,1.197802,
2025-11-01,2026-03-20,6,active,"Con el presupuesto de la campaña",0,201130,42699,36694,1828,1854,4.927236,108.484358,1824,profile_visit_view,110.26864035,"En curso","1 día tras clic",0,ABSOLUTE_OCPM,2026-02-01T00:27:15-0500,"Por debajo del promedio - 35% de los anuncios menos relevantes",-,-,"IG SARA - ADVTG - PROMPT DIRECTO",4710.414764,,1.163651,
2025-11-01,2026-03-20,6,active,"Con el presupuesto de la campaña",0,58599,12685,11139,651,665,5.826376,88.118797,670,profile_visit_view,87.46119403,"En curso","1 día tras clic",0,ABSOLUTE_OCPM,2026-02-01T00:27:15-0500,"Por debajo del promedio - 35% de los anuncios menos relevantes",-,-,"IG SARA - ADVTG - PROMPT DIRECTO",4619.55065,,1.138792,
2025-11-01,2026-03-20,7,inactive,"Con el presupuesto de la campaña",0,11504,3744,3250,229,231,6.8,49.800866,233,profile_visit_view,49.37339056,"En curso","1 día tras clic",0,ABSOLUTE_OCPM,2026-02-01T00:27:15-0500,-,-,-,"IG SARA - ADVTG - PROMPT DIRECTO",3072.649573,,1.152,
2025-11-01,2026-03-20,8,inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2026-02-01T00:27:15-0500,-,-,-,"IG SARA - ADVTG - PROMPT DIRECTO",0,,0,
2025-11-01,2026-03-20,9,inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2026-02-01T00:27:15-0500,-,-,-,"IG SARA - ADVTG - PROMPT DIRECTO",0,,0,
2025-11-01,2026-03-20,10,inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2026-02-01T00:27:15-0500,-,-,-,"IG SARA - ADVTG - PROMPT DIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 7",inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 9",inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 11",inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 2",inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 1",inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 8",inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 10",inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 3",inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 4",inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 5",inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 6",inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"VID 1 - Copia",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 12 - Copia",inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"VID 2 - Copia",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"VID 1",inactive,15000,Diario,35170,1523,1105,35,11,0.904977,3197.272727,5,actions:onsite_conversion.messaging_conversation_started_7d,7034,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,0,-,-,-,"ADVTG - DIRECTO",23092.580433,,1.378281,
2025-11-01,2026-03-20,"VID 2",not_delivering,15000,Diario,759748,40360,25935,1803,517,1.89705,1469.531915,269,actions:onsite_conversion.messaging_conversation_started_7d,2824.34200743,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,0,-,-,-,"ADVTG - DIRECTO",18824.281467,,1.556198,
2025-11-01,2026-03-20,"IMG 1",not_delivering,36000,Diario,44774,3629,2199,63,36,1.546157,1243.722222,17,actions:offsite_conversion.fb_pixel_complete_registration,2633.76470588,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2025-11-11T21:43:44-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO - IMG",12337.834114,,1.650296,
2025-11-01,2026-03-20,"IMG 2",not_delivering,36000,Diario,171293,11788,4908,170,119,2.261614,1439.436975,49,actions:offsite_conversion.fb_pixel_complete_registration,3495.7755102,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2025-11-11T21:43:44-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO - IMG",14531.133356,,2.401793,
2025-11-01,2026-03-20,"IMG 1",not_delivering,200000,Diario,31880,3097,3031,45,29,0.923788,1099.310345,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2025-11-19T13:09:28-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO - IMG",10293.832741,,1.021775,
2025-11-01,2026-03-20,1,active,"Con el presupuesto de la campaña",0,3148,359,333,13,12,3.603604,262.333333,13,profile_visit_view,242.15384615,"En curso","1 día tras clic",0,ABSOLUTE_OCPM,2026-02-01T00:27:15-0500,-,-,-,"IG SARA - ADVTG - PROMPT DIRECTO",8768.802228,,1.078078,
2025-11-01,2026-03-20,2,not_delivering,"Con el presupuesto de la campaña",0,1331,148,144,8,8,4.861111,166.375,9,profile_visit_view,147.88888889,"En curso","1 día tras clic",0,ABSOLUTE_OCPM,2026-02-01T00:27:15-0500,-,-,-,"IG SARA - ADVTG - PROMPT DIRECTO",8993.243243,,1.027778,
